ID,Dataset,Month,Year,Desc,Raw_desc
440,Significant Cyber Incidents Since 2006,May,2012,"Researchers at the University of Toronto report that versions of the installer for the proxy tool Simurgh, which anonymizes net use and is popular in countries such as Iran and Syria to circumvent government internet controls, also installs a keylogger Trojan which sends the user name, keystrokes, and program use to another site.","May 2012. Researchers at the University of Toronto report that versions of the installer for the proxy tool Simurgh, which anonymizes net use and is popular in countries such as Iran and Syria to circumvent government internet controls, also installs a keylogger Trojan which sends the user name, keystrokes, and program use to another site."
441,Significant Cyber Incidents Since 2006,May,2012,"An espionage toolkit named “Flame” is discovered in computers in the Iranian Oil Ministry, as well as in other Middle Eastern countries, including Israel, Syria, and Sudan, and other nations around the world.","May 2012. An espionage toolkit named “Flame” is discovered in computers in the Iranian Oil Ministry, as well as in other Middle Eastern countries, including Israel, Syria, and Sudan, and other nations around the world."
442,Significant Cyber Incidents Since 2006,May,2012,UK  officials  told  the  press  that  there  had  been  a  small  number  of  successful perpetrations of classified MOD networks.,May  2012.  UK  officials  told  the  press  that  there  had  been  a  small  number  of  successful perpetrations of classified MOD networks.
443,Significant Cyber Incidents Since 2006,April,2012,"A hack of Japan's Ministry of Agriculture, Forestry, and Fisheries resulted in more than 3,000 documents exfiltrated to a foreign destination, including 20 classified documents on negotiations on the Trans-Pacific Partnership (a broad free-trade agreement). According to press reports, the hackers searched Ministry computers for TPP documents, transferred all that were found to a single computer, and then compressed them to make them easier to send.","April 2012. A hack of Japan's Ministry of Agriculture, Forestry, and Fisheries resulted in more than 3,000 documents exfiltrated to a foreign destination, including 20 classified documents on negotiations on the Trans-Pacific Partnership (a broad free-trade agreement). According to press reports, the hackers searched Ministry computers for TPP documents, transferred all that were found to a single computer, and then compressed them to make them easier to send."
444,Significant Cyber Incidents Since 2006,April,2012,"Iran was forced to disconnect key oil facilities after a cyberattack against internal computer systems. The malware was found inside the control systems of Kharg Island – Iran’s main  oil  exporting  terminal.  Equipment  at  Kharg  Island  and  at  other  Iranian  oil  plants  was disconnected from the internet as a precaution. Iran reported that oil production was not affected, but the websites of the Iranian oil ministry and national oil company were forced offline and data about users of the sites was taken as a result of the attack.","April 2012. Iran was forced to disconnect key oil facilities after a cyberattack against internal computer systems. The malware was found inside the control systems of Kharg Island – Iran’s main  oil  exporting  terminal.  Equipment  at  Kharg  Island  and  at  other  Iranian  oil  plants  was disconnected from the internet as a precaution. Iran reported that oil production was not affected, but the websites of the Iranian oil ministry and national oil company were forced offline and data about users of the sites was taken as a result of the attack."
445,Significant Cyber Incidents Since 2006,March,2012,"The U.S. Department of Homeland Security issued amber alerts warning of a cyber- intrusion campaign on U.S. gas pipelines, dating back to December 2011. Press reports indicated that  Industrial  Control  Systems  Cyber  Emergency  Response  Team  (ICS-CERT)  described  the attack as a sophisticated spear phishing campaign emanating from a single source.","March 2012. The U.S. Department of Homeland Security issued amber alerts warning of a cyber- intrusion campaign on U.S. gas pipelines, dating back to December 2011. Press reports indicated that  Industrial  Control  Systems  Cyber  Emergency  Response  Team  (ICS-CERT)  described  the attack as a sophisticated spear phishing campaign emanating from a single source."
446,Significant Cyber Incidents Since 2006,March,2012,India’s Minister for Communications and  Information Technology revealed in a written reply to a Parliamentary question that 112 government websites had been compromised from December 2011 to February 2012. Most of the incidents involved website defacement and many of the hacks appeared to originate in Pakistan.,March 2012.  India’s Minister for Communications and  Information Technology revealed in a written reply to a Parliamentary question that 112 government websites had been compromised from December 2011 to February 2012. Most of the incidents involved website defacement and many of the hacks appeared to originate in Pakistan.
447,Significant Cyber Incidents Since 2006,March,2012,"The BBC reported a ""sophisticated cyber-attack"" in an effort to disrupt the BBC Persian Language Service. The attack coincided with efforts to jam two BBC satellite feeds to Iran. The BBC’s Director General blamed Iran for the incident.","March 2012. The BBC reported a ""sophisticated cyber-attack"" in an effort to disrupt the BBC Persian Language Service. The attack coincided with efforts to jam two BBC satellite feeds to Iran. The BBC’s Director General blamed Iran for the incident."
448,Significant Cyber Incidents Since 2006,March,2012,"NASA’s Inspector General reported that 13 APT attacks successfullycompromised NASA computers in 2011.  In one attack, intruders stole 150 user credentials that could be used to gain unauthorized access to NASA systems. Another attack at the Joint Propulsion Laboratory involving China-based IP let the intruders gain full access to key JPL systems and sensitive user accounts.","March 2012. NASA’s Inspector General reported that 13 APT attacks successfullycompromised NASA computers in 2011.  In one attack, intruders stole 150 user credentials that could be used to gain unauthorized access to NASA systems. Another attack at the Joint Propulsion Laboratory involving China-based IP let the intruders gain full access to key JPL systems and sensitive user accounts."
449,Significant Cyber Incidents Since 2006,February,2012,Media  reports say that Chinese hackers stole classified information about the technologies onboard F-35 Joint Strike Fighters.,February 2012. Media  reports say that Chinese hackers stole classified information about the technologies onboard F-35 Joint Strike Fighters.
450,Significant Cyber Incidents Since 2006,December,2011,"U.S. Chamber of Commerce computer networks were completely penetrated for more than a year by hackers who, according to press reports, had ties to the People’s Liberation Army.  The  Hackers  had  access  to  everything  in  Commerce’s  computers,  including  member company communications and industry positions on U.S. trade policy.","December 2011. U.S. Chamber of Commerce computer networks were completely penetrated for more than a year by hackers who, according to press reports, had ties to the People’s Liberation Army.  The  Hackers  had  access  to  everything  in  Commerce’s  computers,  including  member company communications and industry positions on U.S. trade policy."
451,Significant Cyber Incidents Since 2006,November,2011,"Norway’s  National  Security  Agency  (NSM)  reports  that  at  least  10  major Norwegian defense and energy companies were hacked. The attacks were specifically ""tailored"" for each company, using an email phishing scheme. NSM said that the attacks came when the companies,  mainly  in  the  oil  and  gas  sectors,  have  been  involved  in  large-scale  contract negotiations.  The  hacking  occurred  over  the  course  of  2011,  with  hackers  gaining  access  to confidential documents, industrial data, usernames and passwords.","November  2011.  Norway’s  National  Security  Agency  (NSM)  reports  that  at  least  10  major Norwegian defense and energy companies were hacked. The attacks were specifically ""tailored"" for each company, using an email phishing scheme. NSM said that the attacks came when the companies,  mainly  in  the  oil  and  gas  sectors,  have  been  involved  in  large-scale  contract negotiations.  The  hacking  occurred  over  the  course  of  2011,  with  hackers  gaining  access  to confidential documents, industrial data, usernames and passwords."
452,Significant Cyber Incidents Since 2006,November,2011,"According to a major U.S. news source, Chinese hackers interfered with two satellites belonging to NASA and USGS.","November 2011. According to a major U.S. news source, Chinese hackers interfered with two satellites belonging to NASA and USGS."
453,Significant Cyber Incidents Since 2006,November,2011,"Apple computers belonging to European Commission officials, including EC Vice President for the “Digital Agenda,” were hacked at an Internet Governance Forum (IGF) meeting in Azerbaijan.","November 2011. Apple computers belonging to European Commission officials, including EC Vice President for the “Digital Agenda,” were hacked at an Internet Governance Forum (IGF) meeting in Azerbaijan."
454,Significant Cyber Incidents Since 2006,October,2011,"Networks of 48 companies in the chemical, defense, and  other industries were penetrated for at least six months by a hacker looking for intellectual property.  Some of the attacks are attributed to computers in Hebei, China.","October 2011. Networks of 48 companies in the chemical, defense, and  other industries were penetrated for at least six months by a hacker looking for intellectual property.  Some of the attacks are attributed to computers in Hebei, China."
455,Significant Cyber Incidents Since 2006,September,2011,"A computer virus from an unknown source introduced “keylogger” malware onto ground control stations for US Air Force UAVs and, according to press reports, infected both classified and unclassified networks at Creech Air Force Base in Nevada. The US did not lose control of any drone nor does it appear that any data was exfiltrated, but the malware was persistent and took several attempts to remove.","September 2011. A computer virus from an unknown source introduced “keylogger” malware onto ground control stations for US Air Force UAVs and, according to press reports, infected both classified and unclassified networks at Creech Air Force Base in Nevada. The US did not lose control of any drone nor does it appear that any data was exfiltrated, but the malware was persistent and took several attempts to remove."
456,Significant Cyber Incidents Since 2006,September,2011,"Australia’s Defense Signals Directorate says that defense networks are attacked more than 30 times a day, with the number of attacks increasing by more than 350 percent by 2009.","September 2011. Australia’s Defense Signals Directorate says that defense networks are attacked more than 30 times a day, with the number of attacks increasing by more than 350 percent by 2009."
457,Significant Cyber Incidents Since 2006,September,2011,"Unknown attackers hacked a Dutch certificate authority, allowing them to issue more  than  500  fraudulent  certificates  for  major  companies  and  government  agencies.   The certificates are used to verify that a website is genuine. By issuing a false certificate, an attacker can pretend to be a secure website, intercept e-mail, or install malicious software. This was the second hack of a certificate authority in 2011.","September 2011.  Unknown attackers hacked a Dutch certificate authority, allowing them to issue more  than  500  fraudulent  certificates  for  major  companies  and  government  agencies.   The certificates are used to verify that a website is genuine. By issuing a false certificate, an attacker can pretend to be a secure website, intercept e-mail, or install malicious software. This was the second hack of a certificate authority in 2011."
458,Significant Cyber Incidents Since 2006,August,2011,Email and documents from 480 members of the Japanese Diet and lawmakers and their staff were compromised for a month after a phishing attack implanted a Trojan on members’ computers and Diet servers. The hijacked machines communicated with a server in China and the attackers included Chinese characters in their code.,August 2011. Email and documents from 480 members of the Japanese Diet and lawmakers and their staff were compromised for a month after a phishing attack implanted a Trojan on members’ computers and Diet servers. The hijacked machines communicated with a server in China and the attackers included Chinese characters in their code.
459,Significant Cyber Incidents Since 2006,August,2011,"According to sources in the Japanese government, Mitsubishi Heavy Industries and twenty other Japanese defense and high tech firms were the target of an effort to extractclassified defense information. Japanese officials believed the exploits all originated from the same source. The intruder used email with a malicious attachment whose contents were the same as a legitimate message sent 10 hours earlier.","August 2011.  According to sources in the Japanese government, Mitsubishi Heavy Industries and twenty other Japanese defense and high tech firms were the target of an effort to extractclassified defense information. Japanese officials believed the exploits all originated from the same source. The intruder used email with a malicious attachment whose contents were the same as a legitimate message sent 10 hours earlier."
460,Significant Cyber Incidents Since 2006,July,2011,"South Korea said hackers from China had penetrated an internet portal and accessed phone numbers, e-mail addresses, names and other data for 35 million Koreans.","July 2011. South Korea said hackers from China had penetrated an internet portal and accessed phone numbers, e-mail addresses, names and other data for 35 million Koreans."
461,Significant Cyber Incidents Since 2006,July,2011,"The German Bundespolizei (Federal Police) and the Bundeszollverwaltung (Federal Customs Service) discovered that servers used to locate serious criminals and terrorism suspects by gathering information from GPS systems in cars and mobile phones were penetrated (using a phishing  attack)as  early  as  2010.  Following  the  cyberattack,  the  relevant  servers  had  to  be temporarily shut down to prevent further data losses.","July 2011. The German Bundespolizei (Federal Police) and the Bundeszollverwaltung (Federal Customs Service) discovered that servers used to locate serious criminals and terrorism suspects by gathering information from GPS systems in cars and mobile phones were penetrated (using a phishing  attack)as  early  as  2010.  Following  the  cyberattack,  the  relevant  servers  had  to  be temporarily shut down to prevent further data losses."
462,Significant Cyber Incidents Since 2006,July,2011,"In a speech unveiling the Department of Defense’s cyber strategy, the Deputy Secretary of Defense mentioned that a defense contractor was hacked and 24,000 files from the DOD were stolen.","July 2011. In a speech unveiling the Department of Defense’s cyber strategy, the Deputy Secretary of Defense mentioned that a defense contractor was hacked and 24,000 files from the DOD were stolen."
463,Significant Cyber Incidents Since 2006,June,2011,"Citibank reported that credit card data for 360,000 of its customers were exfiltrated using a relatively simple manipulation of URLs.","June 2011. Citibank reported that credit card data for 360,000 of its customers were exfiltrated using a relatively simple manipulation of URLs."
464,Significant Cyber Incidents Since 2006,June,2011,"The IMF’s networks were reportedly compromised by a foreign government using fraudulent emails with malware attachments, and a “large quantity of data, including documents and e-mails,” are exfiltrated.","June 2011. The IMF’s networks were reportedly compromised by a foreign government using fraudulent emails with malware attachments, and a “large quantity of data, including documents and e-mails,” are exfiltrated."
465,Significant Cyber Incidents Since 2006,May,2011,Cybercriminals  masquerading  as  members  of  the  hacktivist  group  “Anonymous” penetrated the PlayStation network. Sony estimated that personal information for more than 80 million users was compromised and that the cost of the breach was over $170 million.,May  2011.  Cybercriminals  masquerading  as  members  of  the  hacktivist  group  “Anonymous” penetrated the PlayStation network. Sony estimated that personal information for more than 80 million users was compromised and that the cost of the breach was over $170 million.
466,Significant Cyber Incidents Since 2006,April,2011,Employees at Oak Ridge National Laboratory received bogus emails with malware attachments. Two machines were infected and “a few megabytes” of data were extracted before the Lab was able to cut its internet connection.  Oak Ridge was the target of an intrusion in 2007.,April 2011. Employees at Oak Ridge National Laboratory received bogus emails with malware attachments. Two machines were infected and “a few megabytes” of data were extracted before the Lab was able to cut its internet connection.  Oak Ridge was the target of an intrusion in 2007.
467,Significant Cyber Incidents Since 2006,April,2011,"Google reported a phishing effort to compromise hundreds of Gmail passwords for accounts of prominent people, including senior U.S. officials. Google attributes the effort to China.","April 2011. Google reported a phishing effort to compromise hundreds of Gmail passwords for accounts of prominent people, including senior U.S. officials. Google attributes the effort to China."
468,Significant Cyber Incidents Since 2006,March-April,2011,Hackers  used  phishing  techniques  in  attempt  to  obtain  data  that  would compromise RSA’s SecureID authentication technology. The data acquired was then used in an attempt to penetrate Lockheed Martin’s networks.,March-April  2011.  Hackers  used  phishing  techniques  in  attempt  to  obtain  data  that  would compromise RSA’s SecureID authentication technology. The data acquired was then used in an attempt to penetrate Lockheed Martin’s networks.
469,Significant Cyber Incidents Since 2006,March-April,2011,"Between March 2010 and April 2011, the FBI identified twenty incidents in which the online banking credentials of small-to-medium sized U.S. businesses were compromised and used to initiate wire transfers to Chinese economic and trade companies. As of April 2011, the total  attempted  fraud  amounts  to  approximately  $20  million;  the  actual  victim  losses  are  $11 million.","March-April 2011. Between March 2010 and April 2011, the FBI identified twenty incidents in which the online banking credentials of small-to-medium sized U.S. businesses were compromised and used to initiate wire transfers to Chinese economic and trade companies. As of April 2011, the total  attempted  fraud  amounts  to  approximately  $20  million;  the  actual  victim  losses  are  $11 million."
470,Significant Cyber Incidents Since 2006,March,2011,Hackers penetrated French government computer networks in search of sensitive information on upcoming G-20 meetings.,March 2011. Hackers penetrated French government computer networks in search of sensitive information on upcoming G-20 meetings.
471,Significant Cyber Incidents Since 2006,March,2011,The European Commission and EU’s External Action Service are both targeted in a widespread  espionage  effort  just  before  a  major  EU  summit.  Hackers  were  apparently  very interested in documents related to the G20 summit being held in Paris that year.,March 2011. The European Commission and EU’s External Action Service are both targeted in a widespread  espionage  effort  just  before  a  major  EU  summit.  Hackers  were  apparently  very interested in documents related to the G20 summit being held in Paris that year.
472,Significant Cyber Incidents Since 2006,January,2011,"The  Canadian  government  reported  a  major  cyberattack  against  its  agencies, including Defence Research and Development Canada, a research agency for Canada's Department of National Defence. The attack forced the Finance Department and Treasury Board, Canada’s main economic agencies, to disconnect from the internet. Canadian sources attribute the attack to China.","January  2011.  The  Canadian  government  reported  a  major  cyberattack  against  its  agencies, including Defence Research and Development Canada, a research agency for Canada's Department of National Defence. The attack forced the Finance Department and Treasury Board, Canada’s main economic agencies, to disconnect from the internet. Canadian sources attribute the attack to China."
473,Significant Cyber Incidents Since 2006,January,2011,Hackers extracted $6.7 million from South Africa's Postbank over the New Year's Holiday.,January 2011.  Hackers extracted $6.7 million from South Africa's Postbank over the New Year's Holiday.
474,Significant Cyber Incidents Since 2006,January,2011,"Hackers penetrated the European Union's carbon trading market, which allows organizations to buy and sell their carbon emissions quotas, and steal more than $7 million in credits, forcing the market to shut down temporarily.","January 2011. Hackers penetrated the European Union's carbon trading market, which allows organizations to buy and sell their carbon emissions quotas, and steal more than $7 million in credits, forcing the market to shut down temporarily."
475,Significant Cyber Incidents Since 2006,December,2010,"India’s Central Bureau of Investigation (CBI) website (cbi.nic.in) was hacked and data erased. India blames Pakistani hackers. Sensitive CBI data, stored on computer not easily accessible from the Internet, was unaffected.","December 2010. India’s Central Bureau of Investigation (CBI) website (cbi.nic.in) was hacked and data erased. India blames Pakistani hackers. Sensitive CBI data, stored on computer not easily accessible from the Internet, was unaffected."
476,Significant Cyber Incidents Since 2006,December,2010,"British Foreign Minister William Hague reported attacks by a foreign power on the Foreign Ministry, a defense contractor and other “British interests” that evaded defenses by pretending to come from the White House.","December 2010. British Foreign Minister William Hague reported attacks by a foreign power on the Foreign Ministry, a defense contractor and other “British interests” that evaded defenses by pretending to come from the White House."
477,Significant Cyber Incidents Since 2006,October,2010,"Australia’s Defence Signals Directorate reported a huge increase in cyberattacks on  the  military.  Australia’s  Defence  Minister,  john  Faulkner,  revealed  there  had  been  2400 “electronic security incidents” on Defence networks in 2009 and 5551 incidents between January and August 2010.","October 2010. Australia’s Defence Signals Directorate reported a huge increase in cyberattacks on  the  military.  Australia’s  Defence  Minister,  john  Faulkner,  revealed  there  had  been  2400 “electronic security incidents” on Defence networks in 2009 and 5551 incidents between January and August 2010."
478,Significant Cyber Incidents Since 2006,October,2010,"The Wall Street Journal reported that hackers using “Zeus” malware, available in cybercrime black markets for about $1200, were able to steal over $12 million from five banks in the US and UK. Zeus uses links in emails to steal account information, which the hackers then use to  transfer  money  into  bank  accounts  they  control.  100  “mules”,  or  low  end  criminals,  were arrested for opening bank accounts under false names into which the hackers transferred stolen money.","October 2010. The Wall Street Journal reported that hackers using “Zeus” malware, available in cybercrime black markets for about $1200, were able to steal over $12 million from five banks in the US and UK. Zeus uses links in emails to steal account information, which the hackers then use to  transfer  money  into  bank  accounts  they  control.  100  “mules”,  or  low  end  criminals,  were arrested for opening bank accounts under false names into which the hackers transferred stolen money."
479,Significant Cyber Incidents Since 2006,October,2010,"Stuxnet, a complex piece of malware designed to interfere with Siemens Industrial Control Systems, was discovered in Iran, Indonesia, and elsewhere, leading to speculation that it was a government cyber weapon aimed at the Iranian nuclear program.","October 2010. Stuxnet, a complex piece of malware designed to interfere with Siemens Industrial Control Systems, was discovered in Iran, Indonesia, and elsewhere, leading to speculation that it was a government cyber weapon aimed at the Iranian nuclear program."
480,Significant Cyber Incidents Since 2006,October,2010,"Public  facing  networks  run  by  NASDAQ,  as  well  as  an  information  sharing application called Directors Desk, are compromised by an unknown external group. NASDAQ says it is unsure how far hackers might have penetrated into their network.","October  2010.  Public  facing  networks  run  by  NASDAQ,  as  well  as  an  information  sharing application called Directors Desk, are compromised by an unknown external group. NASDAQ says it is unsure how far hackers might have penetrated into their network."
481,Significant Cyber Incidents Since 2006,July,2010,"A Russian intelligence agent (allegedly named Alexey Karetnikov), was arrested and deported after working for nine months as a software tester at Microsoft.","July 2010. A Russian intelligence agent (allegedly named Alexey Karetnikov), was arrested and deported after working for nine months as a software tester at Microsoft."
482,Significant Cyber Incidents Since 2006,May,2010,"A leaked memo form the Canadian Security and Intelligence Service (CSIS) says that “Compromises of computer and combinations networks of the Government of Canada, Canadian universities, private companies and individual customer networks have increased substantially.... In addition to being virtually un-attributable, these remotely operated attacks offer a productive, secure and low-risk means to conduct espionage.”","May 2010. A leaked memo form the Canadian Security and Intelligence Service (CSIS) says that “Compromises of computer and combinations networks of the Government of Canada, Canadian universities, private companies and individual customer networks have increased substantially.... In addition to being virtually un-attributable, these remotely operated attacks offer a productive, secure and low-risk means to conduct espionage.”"
483,Significant Cyber Incidents Since 2006,April,2010,"A  Chinese  telecommunications  firm  accidently  transmitted  erroneous  routing information for roughly 37,000 networks, causing internet traffic to be misrouted through China. The incident lasted 20 minutes and exposed traffic from more than 8,000 U.S. networks, 8,500 Chinese networks, 1,100 Australian networks and 230 French networks.","April  2010.  A  Chinese  telecommunications  firm  accidently  transmitted  erroneous  routing information for roughly 37,000 networks, causing internet traffic to be misrouted through China. The incident lasted 20 minutes and exposed traffic from more than 8,000 U.S. networks, 8,500 Chinese networks, 1,100 Australian networks and 230 French networks."
484,Significant Cyber Incidents Since 2006,April,2010,"Chinese hackers reportedly broke into classified files at the Indian Defence Ministry and Indian embassies around the world, gaining access to Indian missile and armament systems.","April 2010. Chinese hackers reportedly broke into classified files at the Indian Defence Ministry and Indian embassies around the world, gaining access to Indian missile and armament systems."
485,Significant Cyber Incidents Since 2006,March,2010,"Unknown  hackers  post  the  real  incomes  of  Latvian  government  officials  after accessing their tax records, creating political turmoil.","March  2010.  Unknown  hackers  post  the  real  incomes  of  Latvian  government  officials  after accessing their tax records, creating political turmoil."
486,Significant Cyber Incidents Since 2006,March,2010,Australian  authorities  said  there  were  more  than  200  attempts  to  hack  into  the networks of the legal defense team for Rio Tinto executives being tried in China to gain inside information on the trial defense strategy.,March  2010.  Australian  authorities  said  there  were  more  than  200  attempts  to  hack  into  the networks of the legal defense team for Rio Tinto executives being tried in China to gain inside information on the trial defense strategy.
487,Significant Cyber Incidents Since 2006,March,2010,"Google announced that it had found malware targeting Vietnamese computer users. Google said that the malware was not especially sophisticated and was used  to spy on “potentially tens of thousands of users who downloaded Vietnamese keyboard language software”  the malware also  launched  distributed  denial  of  service  attacks  against  blogs  containing  political  dissent, specifically, opposition to bauxite mining efforts in Vietnam.","March 2010. Google announced that it had found malware targeting Vietnamese computer users. Google said that the malware was not especially sophisticated and was used  to spy on “potentially tens of thousands of users who downloaded Vietnamese keyboard language software”  the malware also  launched  distributed  denial  of  service  attacks  against  blogs  containing  political  dissent, specifically, opposition to bauxite mining efforts in Vietnam."
488,Significant Cyber Incidents Since 2006,March,2010,"NATO and the EU warned that the number of cyberattacks against their networks had increased significantly over the past 12 months, with Russia and China among the most active adversaries.","March 2010. NATO and the EU warned that the number of cyberattacks against their networks had increased significantly over the past 12 months, with Russia and China among the most active adversaries."
489,Significant Cyber Incidents Since 2006,January,2010,"Intel disclosed that it experienced a cyberattack at about the same time that Google, Adobe, and others were attacked. The hackers exploited the vulnerabilities in Internet Explorer software that had been used in the other attacks as well. Intel said that there was no intellectual property or financial loss.","January 2010. Intel disclosed that it experienced a cyberattack at about the same time that Google, Adobe, and others were attacked. The hackers exploited the vulnerabilities in Internet Explorer software that had been used in the other attacks as well. Intel said that there was no intellectual property or financial loss."
490,Significant Cyber Incidents Since 2006,January,2010,"A group named the “Iranian Cyber Army” disrupted service of the popular Chinese search  engine  Baidu.  Users  were  redirected  to  a  page  showing  an  Iranian  political  message. Previously,  the  “Iranian  Cyber  Army”  had  hacked  into  Twitter  in  December  with  a  similar message.","January 2010. A group named the “Iranian Cyber Army” disrupted service of the popular Chinese search  engine  Baidu.  Users  were  redirected  to  a  page  showing  an  Iranian  political  message. Previously,  the  “Iranian  Cyber  Army”  had  hacked  into  Twitter  in  December  with  a  similar message."
491,Significant Cyber Incidents Since 2006,January,2010,"M.  K.  Narayanan,  India’s  National  Security  Adviser,  said  his  office and  other government departments were attacked by China on December 15. The Prime Minister’s office later denied that their computers had been hacked. Narayanan said this was not the first attempt  to penetrate Indian government computers.","January  2010.  M.  K.  Narayanan,  India’s  National  Security  Adviser,  said  his  office and  other government departments were attacked by China on December 15. The Prime Minister’s office later denied that their computers had been hacked. Narayanan said this was not the first attempt  to penetrate Indian government computers."
492,Significant Cyber Incidents Since 2006,January,2010,"Global  financial  services  firm  Morgan  Stanley  experienced  a  ""very  sensitive"" break-in to its network by the same China-based hackers who attacked Google Inc.’s computers in December 2009, according to leaked e-mails from a cyber-security company working for the bank.","January  2010.  Global  financial  services  firm  Morgan  Stanley  experienced  a  ""very  sensitive"" break-in to its network by the same China-based hackers who attacked Google Inc.’s computers in December 2009, according to leaked e-mails from a cyber-security company working for the bank."
493,Significant Cyber Incidents Since 2006,January,2010,"Google announced that a sophisticated attack had penetrated its networks, along with the networks of more than 30 other US companies. The goal of the penetrations, which Google ascribed  to  China,  was  to  collect  technology,  gain  access  to  activist  Gmail  accounts  and  to Google’s Gaea password management system.","January 2010. Google announced that a sophisticated attack had penetrated its networks, along with the networks of more than 30 other US companies. The goal of the penetrations, which Google ascribed  to  China,  was  to  collect  technology,  gain  access  to  activist  Gmail  accounts  and  to Google’s Gaea password management system."
494,Significant Cyber Incidents Since 2006,January,2010,The UK’s MI5 Security Service warned that undercover intelligence officers from the  People’s  Liberation  Army  and  the  Ministry  of  Public  Security  have  approached  UK businessmen at trade fairs and exhibitions with the offer of “gifts” - cameras and memory sticks - which contain malware that provides the Chinese with remote access to users’ computers.,January 2010.  The UK’s MI5 Security Service warned that undercover intelligence officers from the  People’s  Liberation  Army  and  the  Ministry  of  Public  Security  have  approached  UK businessmen at trade fairs and exhibitions with the offer of “gifts” - cameras and memory sticks - which contain malware that provides the Chinese with remote access to users’ computers.
495,Significant Cyber Incidents Since 2006,December,2009,"Downlinks  from  U.S  military  UAVs  were  hacked  by  Iraqi  insurgents  using laptops and $24.99 file sharing software, allowing them to see what the UAV had viewed.","December  2009.  Downlinks  from  U.S  military  UAVs  were  hacked  by  Iraqi  insurgents  using laptops and $24.99 file sharing software, allowing them to see what the UAV had viewed."
496,Significant Cyber Incidents Since 2006,December,2009,"The Wall Street Journal reported that a major U.S. bank had been is hacked, losing tens of millions of dollars.","December 2009. The Wall Street Journal reported that a major U.S. bank had been is hacked, losing tens of millions of dollars."
497,Significant Cyber Incidents Since 2006,November,2009,"Jean-Pascal   van   Ypersele,   the   vice-chairman   of   the   United   Nations’ Intergovernmental Panel on Climate Change, ascribed the hacking and release of thousands of emails, from the University of East Anglia's Climatic Research Unit to Russia as part of a plot to undermine the Copenhagen climate talks.","November   2009.   Jean-Pascal   van   Ypersele,   the   vice-chairman   of   the   United   Nations’ Intergovernmental Panel on Climate Change, ascribed the hacking and release of thousands of emails, from the University of East Anglia's Climatic Research Unit to Russia as part of a plot to undermine the Copenhagen climate talks."
498,Significant Cyber Incidents Since 2006,August,2009,"Ehud  Tenenbaum  was  convicted  of  stealing  $10  million  from  U.S.  banks. Tenenbaum was known for hacking into DOD computers in 1998, which resulted in a sentenceof six months of community service from an Israeli court.","August  2009.  Ehud  Tenenbaum  was  convicted  of  stealing  $10  million  from  U.S.  banks. Tenenbaum was known for hacking into DOD computers in 1998, which resulted in a sentenceof six months of community service from an Israeli court."
499,Significant Cyber Incidents Since 2006,August,2009,"Albert  Gonzalez  was  indicted  on  charges  that  between  2006  and  2008,  he  and unidentified Russian or Ukrainian colleagues allegedly stole more than 130 million credit and debit cards by hacking into the computer systems of five major companies.  This was the largest hacking and identity theft crime in U.S. history.","August  2009.  Albert  Gonzalez  was  indicted  on  charges  that  between  2006  and  2008,  he  and unidentified Russian or Ukrainian colleagues allegedly stole more than 130 million credit and debit cards by hacking into the computer systems of five major companies.  This was the largest hacking and identity theft crime in U.S. history."
500,Significant Cyber Incidents Since 2006,July,2009,"Cyberattacks  against  websites  in  the  United  States  and  South  Korea,  including  a number of government websites, were launched by unknown hackers.  South Korea accused North Korea of being behind the attacks The denial of service attacks did not severely disrupt services but lasted for a number of days and generated a great deal of media attention.","July  2009.  Cyberattacks  against  websites  in  the  United  States  and  South  Korea,  including  a number of government websites, were launched by unknown hackers.  South Korea accused North Korea of being behind the attacks The denial of service attacks did not severely disrupt services but lasted for a number of days and generated a great deal of media attention."
501,Significant Cyber Incidents Since 2006,June,2009,"German Interior Minister Wolfgang Schaeuble noted, when presenting the Interior Ministry's  2008  security  report,  that  China  and  Russia  were  increasing  espionage  efforts  and Internet attacks on German companies.","June 2009. German Interior Minister Wolfgang Schaeuble noted, when presenting the Interior Ministry's  2008  security  report,  that  China  and  Russia  were  increasing  espionage  efforts  and Internet attacks on German companies."
502,Significant Cyber Incidents Since 2006,June,2009,"The John Hopkins University’s Applied Physics Laboratory, which does classified research for the Department of Defense and NASA, took its unclassified networks offline after they were penetrated.","June 2009. The John Hopkins University’s Applied Physics Laboratory, which does classified research for the Department of Defense and NASA, took its unclassified networks offline after they were penetrated."
503,Significant Cyber Incidents Since 2006,May,2009,"The  Homeland  Security  Information  Network  (HSIN)  was  hacked  by  unknown intruders. The hackers gained access to the data by getting into the HSIN account of a federal employee or contractor. The bulk of the data obtained was federal, but some state information was also accessed.","May  2009.  The  Homeland  Security  Information  Network  (HSIN)  was  hacked  by  unknown intruders. The hackers gained access to the data by getting into the HSIN account of a federal employee or contractor. The bulk of the data obtained was federal, but some state information was also accessed."
504,Significant Cyber Incidents Since 2006,May,2009,"In May 2009, Merrick Bank, a leading issuer of credit cards, claimed it lost $16 million after hackers compromised as many as 40 million credit card accounts.","May 2009. In May 2009, Merrick Bank, a leading issuer of credit cards, claimed it lost $16 million after hackers compromised as many as 40 million credit card accounts."
