ID,industrycode,industry,code,name
1168,44-45,Retail Trade,446191,Food (Health) Supplement Stores
1169,44-45,Retail Trade,446199,All Other Health and Personal Care Stores
1170,44-45,Retail Trade,447,Gasoline Stations
1171,44-45,Retail Trade,4471,Gasoline Stations
1172,44-45,Retail Trade,44711,Gasoline Stations with Convenience Stores
1173,44-45,Retail Trade,447110,Gasoline Stations with Convenience Stores
1174,44-45,Retail Trade,44719,Other Gasoline Stations
1175,44-45,Retail Trade,447190,Other Gasoline Stations
1176,44-45,Retail Trade,448,Clothing and Clothing Accessories Stores
1177,44-45,Retail Trade,4481,Clothing Stores
1178,44-45,Retail Trade,44811,Men's Clothing Stores
1179,44-45,Retail Trade,448110,Men's Clothing Stores
1180,44-45,Retail Trade,44812,Women's Clothing Stores
1181,44-45,Retail Trade,448120,Women's Clothing Stores
1182,44-45,Retail Trade,44813,Children's and Infants' Clothing Stores
1183,44-45,Retail Trade,448130,Children's and Infants' Clothing Stores
1184,44-45,Retail Trade,44814,Family Clothing Stores
1185,44-45,Retail Trade,448140,Family Clothing Stores
1186,44-45,Retail Trade,44815,Clothing Accessories Stores
1187,44-45,Retail Trade,448150,Clothing Accessories Stores
1188,44-45,Retail Trade,44819,Other Clothing Stores
1189,44-45,Retail Trade,448190,Other Clothing Stores
1190,44-45,Retail Trade,4482,Shoe Stores
1191,44-45,Retail Trade,44821,Shoe Stores
1192,44-45,Retail Trade,448210,Shoe Stores
1193,44-45,Retail Trade,4483,"Jewelry, Luggage, and Leather Goods Stores"
1194,44-45,Retail Trade,44831,Jewelry Stores
1195,44-45,Retail Trade,448310,Jewelry Stores
1196,44-45,Retail Trade,44832,Luggage and Leather Goods Stores
1197,44-45,Retail Trade,448320,Luggage and Leather Goods Stores
1198,44-45,Retail Trade,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores"
1199,44-45,Retail Trade,4511,"Sporting Goods, Hobby, and Musical Instrument Stores"
1200,44-45,Retail Trade,45111,Sporting Goods Stores
1201,44-45,Retail Trade,451110,Sporting Goods Stores
1202,44-45,Retail Trade,45112,"Hobby, Toy, and Game Stores"
1203,44-45,Retail Trade,451120,"Hobby, Toy, and Game Stores"
1204,44-45,Retail Trade,45113,"Sewing, Needlework, and Piece Goods Stores"
1205,44-45,Retail Trade,451130,"Sewing, Needlework, and Piece Goods Stores"
1206,44-45,Retail Trade,45114,Musical Instrument and Supplies Stores
1207,44-45,Retail Trade,451140,Musical Instrument and Supplies Stores
1208,44-45,Retail Trade,4512,Book Stores and News Dealers
1209,44-45,Retail Trade,45121,Book Stores and News Dealers
1210,44-45,Retail Trade,451211,Book Stores
1211,44-45,Retail Trade,451212,News Dealers and Newsstands
1212,44-45,Retail Trade,452,General Merchandise Stores
1213,44-45,Retail Trade,4522,Department Stores
1214,44-45,Retail Trade,45221,Department Stores
1215,44-45,Retail Trade,452210,Department Stores
1216,44-45,Retail Trade,4523,"General Merchandise Stores, including Warehouse Clubs and Supercenters"
1217,44-45,Retail Trade,45231,"General Merchandise Stores, including Warehouse Clubs and Supercenters"
1218,44-45,Retail Trade,452311,Warehouse Clubs and Supercenters
1219,44-45,Retail Trade,452319,All Other General Merchandise Stores
1220,44-45,Retail Trade,453,Miscellaneous Store Retailers
1221,44-45,Retail Trade,4531,Florists
1222,44-45,Retail Trade,45311,Florists
1223,44-45,Retail Trade,453110,Florists
1224,44-45,Retail Trade,4532,"Office Supplies, Stationery, and Gift Stores"
1225,44-45,Retail Trade,45321,Office Supplies and Stationery Stores
1226,44-45,Retail Trade,453210,Office Supplies and Stationery Stores
1227,44-45,Retail Trade,45322,"Gift, Novelty, and Souvenir Stores"
1228,44-45,Retail Trade,453220,"Gift, Novelty, and Souvenir Stores"
1229,44-45,Retail Trade,4533,Used Merchandise Stores
1230,44-45,Retail Trade,45331,Used Merchandise Stores
1231,44-45,Retail Trade,453310,Used Merchandise Stores
1232,44-45,Retail Trade,4539,Other Miscellaneous Store Retailers
1233,44-45,Retail Trade,45391,Pet and Pet Supplies Stores
1234,44-45,Retail Trade,453910,Pet and Pet Supplies Stores
1235,44-45,Retail Trade,45392,Art Dealers
1236,44-45,Retail Trade,453920,Art Dealers
1237,44-45,Retail Trade,45393,Manufactured (Mobile) Home Dealers
1238,44-45,Retail Trade,453930,Manufactured (Mobile) Home Dealers
1239,44-45,Retail Trade,45399,All Other Miscellaneous Store Retailers
1240,44-45,Retail Trade,453991,Tobacco Stores
1241,44-45,Retail Trade,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores)
1242,44-45,Retail Trade,454,Nonstore Retailers
1243,44-45,Retail Trade,4541,Electronic Shopping and Mail-Order Houses
1244,44-45,Retail Trade,45411,Electronic Shopping and Mail-Order Houses
1245,44-45,Retail Trade,454110,Electronic Shopping and Mail-Order Houses
1246,44-45,Retail Trade,4542,Vending Machine Operators
1247,44-45,Retail Trade,45421,Vending Machine Operators
1248,44-45,Retail Trade,454210,Vending Machine Operators
1249,44-45,Retail Trade,4543,Direct Selling Establishments
1250,44-45,Retail Trade,45431,Fuel Dealers
1251,44-45,Retail Trade,454310,Fuel Dealers
1252,44-45,Retail Trade,45439,Other Direct Selling Establishments
1253,44-45,Retail Trade,454390,Other Direct Selling Establishments
1254,48-49,Transportation and Warehousing,48-49,Transportation and Warehousing
1255,48-49,Transportation and Warehousing,481,Air Transportation
1256,48-49,Transportation and Warehousing,4811,Scheduled Air Transportation
1257,48-49,Transportation and Warehousing,48111,Scheduled Air Transportation
1258,48-49,Transportation and Warehousing,481111,Scheduled Passenger Air Transportation
1259,48-49,Transportation and Warehousing,481112,Scheduled Freight Air Transportation
1260,48-49,Transportation and Warehousing,4812,Nonscheduled Air Transportation
1261,48-49,Transportation and Warehousing,48121,Nonscheduled Air Transportation
1262,48-49,Transportation and Warehousing,481211,Nonscheduled Chartered Passenger Air Transportation
1263,48-49,Transportation and Warehousing,481212,Nonscheduled Chartered Freight Air Transportation
1264,48-49,Transportation and Warehousing,481219,Other Nonscheduled Air Transportation
1265,48-49,Transportation and Warehousing,482,Rail Transportation
1266,48-49,Transportation and Warehousing,4821,Rail Transportation
1267,48-49,Transportation and Warehousing,48211,Rail Transportation
1268,48-49,Transportation and Warehousing,482111,Line-Haul Railroads
1269,48-49,Transportation and Warehousing,482112,Short Line Railroads
1270,48-49,Transportation and Warehousing,483,Water Transportation
1271,48-49,Transportation and Warehousing,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation"
1272,48-49,Transportation and Warehousing,48311,"Deep Sea, Coastal, and Great Lakes Water Transportation"
1273,48-49,Transportation and Warehousing,483111,Deep Sea Freight Transportation
1274,48-49,Transportation and Warehousing,483112,Deep Sea Passenger Transportation
1275,48-49,Transportation and Warehousing,483113,Coastal and Great Lakes Freight Transportation
1276,48-49,Transportation and Warehousing,483114,Coastal and Great Lakes Passenger Transportation
1277,48-49,Transportation and Warehousing,4832,Inland Water Transportation
1278,48-49,Transportation and Warehousing,48321,Inland Water Transportation
1279,48-49,Transportation and Warehousing,483211,Inland Water Freight Transportation
1280,48-49,Transportation and Warehousing,483212,Inland Water Passenger Transportation
1281,48-49,Transportation and Warehousing,484,Truck Transportation
1282,48-49,Transportation and Warehousing,4841,General Freight Trucking
1283,48-49,Transportation and Warehousing,48411,"General Freight Trucking, Local"
1284,48-49,Transportation and Warehousing,484110,"General Freight Trucking, Local"
1285,48-49,Transportation and Warehousing,48412,"General Freight Trucking, Long-Distance"
1286,48-49,Transportation and Warehousing,484121,"General Freight Trucking, Long-Distance, Truckload"
1287,48-49,Transportation and Warehousing,484122,"General Freight Trucking, Long-Distance, Less Than Truckload"
1288,48-49,Transportation and Warehousing,4842,Specialized Freight Trucking
1289,48-49,Transportation and Warehousing,48421,Used Household and Office Goods Moving
1290,48-49,Transportation and Warehousing,484210,Used Household and Office Goods Moving
1291,48-49,Transportation and Warehousing,48422,"Specialized Freight (except Used Goods) Trucking, Local"
1292,48-49,Transportation and Warehousing,484220,"Specialized Freight (except Used Goods) Trucking, Local"
1293,48-49,Transportation and Warehousing,48423,"Specialized Freight (except Used Goods) Trucking, Long-Distance"
1294,48-49,Transportation and Warehousing,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance"
1295,48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation
1296,48-49,Transportation and Warehousing,4851,Urban Transit Systems
1297,48-49,Transportation and Warehousing,48511,Urban Transit Systems
1298,48-49,Transportation and Warehousing,485111,Mixed Mode Transit Systems
1299,48-49,Transportation and Warehousing,485112,Commuter Rail Systems
1300,48-49,Transportation and Warehousing,485113,Bus and Other Motor Vehicle Transit Systems
1301,48-49,Transportation and Warehousing,485119,Other Urban Transit Systems
1302,48-49,Transportation and Warehousing,4852,Interurban and Rural Bus Transportation
1303,48-49,Transportation and Warehousing,48521,Interurban and Rural Bus Transportation
1304,48-49,Transportation and Warehousing,485210,Interurban and Rural Bus Transportation
1305,48-49,Transportation and Warehousing,4853,Taxi and Limousine Service
1306,48-49,Transportation and Warehousing,48531,Taxi Service
1307,48-49,Transportation and Warehousing,485310,Taxi Service
1308,48-49,Transportation and Warehousing,48532,Limousine Service
1309,48-49,Transportation and Warehousing,485320,Limousine Service
1310,48-49,Transportation and Warehousing,4854,School and Employee Bus Transportation
1311,48-49,Transportation and Warehousing,48541,School and Employee Bus Transportation
1312,48-49,Transportation and Warehousing,485410,School and Employee Bus Transportation
1313,48-49,Transportation and Warehousing,4855,Charter Bus Industry
1314,48-49,Transportation and Warehousing,48551,Charter Bus Industry
1315,48-49,Transportation and Warehousing,485510,Charter Bus Industry
1316,48-49,Transportation and Warehousing,4859,Other Transit and Ground Passenger Transportation
1317,48-49,Transportation and Warehousing,48599,Other Transit and Ground Passenger Transportation
1318,48-49,Transportation and Warehousing,485991,Special Needs Transportation
1319,48-49,Transportation and Warehousing,485999,All Other Transit and Ground Passenger Transportation
1320,48-49,Transportation and Warehousing,486,Pipeline Transportation
1321,48-49,Transportation and Warehousing,4861,Pipeline Transportation of Crude Oil
1322,48-49,Transportation and Warehousing,48611,Pipeline Transportation of Crude Oil
1323,48-49,Transportation and Warehousing,486110,Pipeline Transportation of Crude Oil
1324,48-49,Transportation and Warehousing,4862,Pipeline Transportation of Natural Gas
1325,48-49,Transportation and Warehousing,48621,Pipeline Transportation of Natural Gas
1326,48-49,Transportation and Warehousing,486210,Pipeline Transportation of Natural Gas
1327,48-49,Transportation and Warehousing,4869,Other Pipeline Transportation
1328,48-49,Transportation and Warehousing,48691,Pipeline Transportation of Refined Petroleum Products
1329,48-49,Transportation and Warehousing,486910,Pipeline Transportation of Refined Petroleum Products
1330,48-49,Transportation and Warehousing,48699,All Other Pipeline Transportation
1331,48-49,Transportation and Warehousing,486990,All Other Pipeline Transportation
1332,48-49,Transportation and Warehousing,487,Scenic and Sightseeing Transportation
1333,48-49,Transportation and Warehousing,4871,"Scenic and Sightseeing Transportation, Land"
1334,48-49,Transportation and Warehousing,48711,"Scenic and Sightseeing Transportation, Land"
1335,48-49,Transportation and Warehousing,487110,"Scenic and Sightseeing Transportation, Land"
1336,48-49,Transportation and Warehousing,4872,"Scenic and Sightseeing Transportation, Water"
1337,48-49,Transportation and Warehousing,48721,"Scenic and Sightseeing Transportation, Water"
1338,48-49,Transportation and Warehousing,487210,"Scenic and Sightseeing Transportation, Water"
1339,48-49,Transportation and Warehousing,4879,"Scenic and Sightseeing Transportation, Other"
1340,48-49,Transportation and Warehousing,48799,"Scenic and Sightseeing Transportation, Other"
1341,48-49,Transportation and Warehousing,487990,"Scenic and Sightseeing Transportation, Other"
1342,48-49,Transportation and Warehousing,488,Support Activities for Transportation
1343,48-49,Transportation and Warehousing,4881,Support Activities for Air Transportation
1344,48-49,Transportation and Warehousing,48811,Airport Operations
1345,48-49,Transportation and Warehousing,488111,Air Traffic Control
1346,48-49,Transportation and Warehousing,488119,Other Airport Operations
1347,48-49,Transportation and Warehousing,48819,Other Support Activities for Air Transportation
1348,48-49,Transportation and Warehousing,488190,Other Support Activities for Air Transportation
1349,48-49,Transportation and Warehousing,4882,Support Activities for Rail Transportation
1350,48-49,Transportation and Warehousing,48821,Support Activities for Rail Transportation
1351,48-49,Transportation and Warehousing,488210,Support Activities for Rail Transportation
1352,48-49,Transportation and Warehousing,4883,Support Activities for Water Transportation
1353,48-49,Transportation and Warehousing,48831,Port and Harbor Operations
1354,48-49,Transportation and Warehousing,488310,Port and Harbor Operations
1355,48-49,Transportation and Warehousing,48832,Marine Cargo Handling
1356,48-49,Transportation and Warehousing,488320,Marine Cargo Handling
1357,48-49,Transportation and Warehousing,48833,Navigational Services to Shipping
1358,48-49,Transportation and Warehousing,488330,Navigational Services to Shipping
1359,48-49,Transportation and Warehousing,48839,Other Support Activities for Water Transportation
1360,48-49,Transportation and Warehousing,488390,Other Support Activities for Water Transportation
1361,48-49,Transportation and Warehousing,4884,Support Activities for Road Transportation
1362,48-49,Transportation and Warehousing,48841,Motor Vehicle Towing
1363,48-49,Transportation and Warehousing,488410,Motor Vehicle Towing
1364,48-49,Transportation and Warehousing,48849,Other Support Activities for Road Transportation
1365,48-49,Transportation and Warehousing,488490,Other Support Activities for Road Transportation
1366,48-49,Transportation and Warehousing,4885,Freight Transportation Arrangement
1367,48-49,Transportation and Warehousing,48851,Freight Transportation Arrangement
1368,48-49,Transportation and Warehousing,488510,Freight Transportation Arrangement
1369,48-49,Transportation and Warehousing,4889,Other Support Activities for Transportation
1370,48-49,Transportation and Warehousing,48899,Other Support Activities for Transportation
1371,48-49,Transportation and Warehousing,488991,Packing and Crating
1372,48-49,Transportation and Warehousing,488999,All Other Support Activities for Transportation
1373,48-49,Transportation and Warehousing,491,Postal Service
1374,48-49,Transportation and Warehousing,4911,Postal Service
1375,48-49,Transportation and Warehousing,49111,Postal Service
1376,48-49,Transportation and Warehousing,491110,Postal Service
1377,48-49,Transportation and Warehousing,492,Couriers and Messengers
1378,48-49,Transportation and Warehousing,4921,Couriers and Express Delivery Services
1379,48-49,Transportation and Warehousing,49211,Couriers and Express Delivery Services
1380,48-49,Transportation and Warehousing,492110,Couriers and Express Delivery Services
1381,48-49,Transportation and Warehousing,4922,Local Messengers and Local Delivery
1382,48-49,Transportation and Warehousing,49221,Local Messengers and Local Delivery
1383,48-49,Transportation and Warehousing,492210,Local Messengers and Local Delivery
1384,48-49,Transportation and Warehousing,493,Warehousing and Storage
1385,48-49,Transportation and Warehousing,4931,Warehousing and Storage
1386,48-49,Transportation and Warehousing,49311,General Warehousing and Storage
1387,48-49,Transportation and Warehousing,493110,General Warehousing and Storage
1388,48-49,Transportation and Warehousing,49312,Refrigerated Warehousing and Storage
1389,48-49,Transportation and Warehousing,493120,Refrigerated Warehousing and Storage
1390,48-49,Transportation and Warehousing,49313,Farm Product Warehousing and Storage
1391,48-49,Transportation and Warehousing,493130,Farm Product Warehousing and Storage
1392,48-49,Transportation and Warehousing,49319,Other Warehousing and Storage
1393,48-49,Transportation and Warehousing,493190,Other Warehousing and Storage
1394,51,Information,51,Information
1395,,Information,511,Publishing Industries (except Internet)
1396,,Information,5111,"Newspaper, Periodical, Book, and Directory Publishers"
1397,,Information,51111,Newspaper Publishers
1398,,Information,511110,Newspaper Publishers
1399,,Information,51112,Periodical Publishers
1400,,Information,511120,Periodical Publishers
1401,,Information,51113,Book Publishers
1402,,Information,511130,Book Publishers
1403,,Information,51114,Directory and Mailing List Publishers
1404,,Information,511140,Directory and Mailing List Publishers
1405,,Information,51119,Other Publishers
1406,,Information,511191,Greeting Card Publishers
1407,,Information,511199,All Other Publishers
1408,,Information,5112,Software Publishers
1409,,Information,51121,Software Publishers
1410,,Information,511210,Software Publishers
1411,,Information,512,Motion Picture and Sound Recording Industries
1412,,Information,5121,Motion Picture and Video Industries
1413,,Information,51211,Motion Picture and Video Production
1414,,Information,512110,Motion Picture and Video Production
1415,,Information,51212,Motion Picture and Video Distribution
1416,,Information,512120,Motion Picture and Video Distribution
1417,,Information,51213,Motion Picture and Video Exhibition
1418,,Information,512131,Motion Picture Theaters (except Drive-Ins)
1419,,Information,512132,Drive-In Motion Picture Theaters
1420,,Information,51219,Postproduction Services and Other Motion Picture and Video Industries
1421,,Information,512191,Teleproduction and Other Postproduction Services
1422,,Information,512199,Other Motion Picture and Video Industries
1423,,Information,5122,Sound Recording Industries
1424,,Information,51223,Music Publishers
1425,,Information,512230,Music Publishers
1426,,Information,51224,Sound Recording Studios
1427,,Information,512240,Sound Recording Studios
1428,,Information,51225,Record Production and Distribution
1429,,Information,512250,Record Production and Distribution
1430,,Information,51229,Other Sound Recording Industries
1431,,Information,512290,Other Sound Recording Industries
1432,,Information,515,Broadcasting (except Internet)
1433,,Information,5151,Radio and Television Broadcasting
1434,,Information,51511,Radio Broadcasting
1435,,Information,515111,Radio Networks
1436,,Information,515112,Radio Stations
1437,,Information,51512,Television Broadcasting
1438,,Information,515120,Television Broadcasting
1439,,Information,5152,Cable and Other Subscription Programming
1440,,Information,51521,Cable and Other Subscription Programming
1441,,Information,515210,Cable and Other Subscription Programming
1442,,Information,517,Telecommunications
1443,,Information,5173,Wired and Wireless Telecommunications Carriers
1444,,Information,51731,Wired and Wireless Telecommunications Carriers
1445,,Information,517311,Wired Telecommunications Carriers
1446,,Information,517312,Wireless Telecommunications Carriers (except Satellite)
1447,,Information,5174,Satellite Telecommunications
1448,,Information,51741,Satellite Telecommunications
1449,,Information,517410,Satellite Telecommunications
1450,,Information,5179,Other Telecommunications
1451,,Information,51791,Other Telecommunications
1452,,Information,517911,Telecommunications Resellers
1453,,Information,517919,All Other Telecommunications
1454,,Information,518,"Data Processing, Hosting, and Related Services"
1455,,Information,5182,"Data Processing, Hosting, and Related Services"
1456,,Information,51821,"Data Processing, Hosting, and Related Services"
1457,,Information,518210,"Data Processing, Hosting, and Related Services"
1458,,Information,519,Other Information Services
1459,,Information,5191,Other Information Services
1460,,Information,51911,News Syndicates
1461,,Information,519110,News Syndicates
1462,,Information,51912,Libraries and Archives
1463,,Information,519120,Libraries and Archives
1464,,Information,51913,Internet Publishing and Broadcasting and Web Search Portals
1465,,Information,519130,Internet Publishing and Broadcasting and Web Search Portals
1466,,Information,51919,All Other Information Services
1467,,Information,519190,All Other Information Services
1468,52,Finance and Insurance,52,Finance and Insurance
1469,,Finance and Insurance,521,Monetary Authorities-Central Bank
1470,,Finance and Insurance,5211,Monetary Authorities-Central Bank
1471,,Finance and Insurance,52111,Monetary Authorities-Central Bank
1472,,Finance and Insurance,521110,Monetary Authorities-Central Bank
1473,,Finance and Insurance,522,Credit Intermediation and Related Activities
1474,,Finance and Insurance,5221,Depository Credit Intermediation
1475,,Finance and Insurance,52211,Commercial Banking
1476,,Finance and Insurance,522110,Commercial Banking
1477,,Finance and Insurance,52212,Savings Institutions
1478,,Finance and Insurance,522120,Savings Institutions
1479,,Finance and Insurance,52213,Credit Unions
1480,,Finance and Insurance,522130,Credit Unions
1481,,Finance and Insurance,52219,Other Depository Credit Intermediation
1482,,Finance and Insurance,522190,Other Depository Credit Intermediation
1483,,Finance and Insurance,5222,Nondepository Credit Intermediation
1484,,Finance and Insurance,52221,Credit Card Issuing
1485,,Finance and Insurance,522210,Credit Card Issuing
1486,,Finance and Insurance,52222,Sales Financing
1487,,Finance and Insurance,522220,Sales Financing
1488,,Finance and Insurance,52229,Other Nondepository Credit Intermediation
1489,,Finance and Insurance,522291,Consumer Lending
1490,,Finance and Insurance,522292,Real Estate Credit
1491,,Finance and Insurance,522293,International Trade Financing
1492,,Finance and Insurance,522294,Secondary Market Financing
1493,,Finance and Insurance,522298,All Other Nondepository Credit Intermediation
1494,,Finance and Insurance,5223,Activities Related to Credit Intermediation
1495,,Finance and Insurance,52231,Mortgage and Nonmortgage Loan Brokers
1496,,Finance and Insurance,522310,Mortgage and Nonmortgage Loan Brokers
1497,,Finance and Insurance,52232,"Financial Transactions Processing, Reserve, and Clearinghouse Activities"
1498,,Finance and Insurance,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities"
1499,,Finance and Insurance,52239,Other Activities Related to Credit Intermediation
1500,,Finance and Insurance,522390,Other Activities Related to Credit Intermediation
1501,,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
1502,,Finance and Insurance,5231,Securities and Commodity Contracts Intermediation and Brokerage
1503,,Finance and Insurance,52311,Investment Banking and Securities Dealing
1504,,Finance and Insurance,523110,Investment Banking and Securities Dealing
1505,,Finance and Insurance,52312,Securities Brokerage
1506,,Finance and Insurance,523120,Securities Brokerage
1507,,Finance and Insurance,52313,Commodity Contracts Dealing
1508,,Finance and Insurance,523130,Commodity Contracts Dealing
1509,,Finance and Insurance,52314,Commodity Contracts Brokerage
1510,,Finance and Insurance,523140,Commodity Contracts Brokerage
1511,,Finance and Insurance,5232,Securities and Commodity Exchanges
1512,,Finance and Insurance,52321,Securities and Commodity Exchanges
1513,,Finance and Insurance,523210,Securities and Commodity Exchanges
1514,,Finance and Insurance,5239,Other Financial Investment Activities
1515,,Finance and Insurance,52391,Miscellaneous Intermediation
1516,,Finance and Insurance,523910,Miscellaneous Intermediation
1517,,Finance and Insurance,52392,Portfolio Management
1518,,Finance and Insurance,523920,Portfolio Management
1519,,Finance and Insurance,52393,Investment Advice
1520,,Finance and Insurance,523930,Investment Advice
1521,,Finance and Insurance,52399,All Other Financial Investment Activities
1522,,Finance and Insurance,523991,"Trust, Fiduciary, and Custody Activities"
1523,,Finance and Insurance,523999,Miscellaneous Financial Investment Activities
1524,,Finance and Insurance,524,Insurance Carriers and Related Activities
1525,,Finance and Insurance,5241,Insurance Carriers
1526,,Finance and Insurance,52411,"Direct Life, Health, and Medical Insurance Carriers"
1527,,Finance and Insurance,524113,Direct Life Insurance Carriers
1528,,Finance and Insurance,524114,Direct Health and Medical Insurance Carriers
1529,,Finance and Insurance,52412,"Direct Insurance (except Life, Health, and Medical) Carriers"
1530,,Finance and Insurance,524126,Direct Property and Casualty Insurance Carriers
1531,,Finance and Insurance,524127,Direct Title Insurance Carriers
1532,,Finance and Insurance,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers"
1533,,Finance and Insurance,52413,Reinsurance Carriers
1534,,Finance and Insurance,524130,Reinsurance Carriers
1535,,Finance and Insurance,5242,"Agencies, Brokerages, and Other Insurance Related Activities"
1536,,Finance and Insurance,52421,Insurance Agencies and Brokerages
1537,,Finance and Insurance,524210,Insurance Agencies and Brokerages
1538,,Finance and Insurance,52429,Other Insurance Related Activities
1539,,Finance and Insurance,524291,Claims Adjusting
1540,,Finance and Insurance,524292,Third Party Administration of Insurance and Pension Funds
1541,,Finance and Insurance,524298,All Other Insurance Related Activities
1542,,Finance and Insurance,525,"Funds, Trusts, and Other Financial Vehicles"
1543,,Finance and Insurance,5251,Insurance and Employee Benefit Funds
1544,,Finance and Insurance,52511,Pension Funds
1545,,Finance and Insurance,525110,Pension Funds
1546,,Finance and Insurance,52512,Health and Welfare Funds
1547,,Finance and Insurance,525120,Health and Welfare Funds
1548,,Finance and Insurance,52519,Other Insurance Funds
1549,,Finance and Insurance,525190,Other Insurance Funds
1550,,Finance and Insurance,5259,Other Investment Pools and Funds
1551,,Finance and Insurance,52591,Open-End Investment Funds
1552,,Finance and Insurance,525910,Open-End Investment Funds
1553,,Finance and Insurance,52592,"Trusts, Estates, and Agency Accounts"
1554,,Finance and Insurance,525920,"Trusts, Estates, and Agency Accounts"
1555,,Finance and Insurance,52599,Other Financial Vehicles
1556,,Finance and Insurance,525990,Other Financial Vehicles
1557,53,Real Estate and Rental and Leasing,53,Real Estate and Rental and Leasing
1558,,Real Estate and Rental and Leasing,531,Real Estate
1559,,Real Estate and Rental and Leasing,5311,Lessors of Real Estate
1560,,Real Estate and Rental and Leasing,53111,Lessors of Residential Buildings and Dwellings
1561,,Real Estate and Rental and Leasing,531110,Lessors of Residential Buildings and Dwellings
1562,,Real Estate and Rental and Leasing,53112,Lessors of Nonresidential Buildings (except Miniwarehouses)
1563,,Real Estate and Rental and Leasing,531120,Lessors of Nonresidential Buildings (except Miniwarehouses)
1564,,Real Estate and Rental and Leasing,53113,Lessors of Miniwarehouses and Self-Storage Units
1565,,Real Estate and Rental and Leasing,531130,Lessors of Miniwarehouses and Self-Storage Units
1566,,Real Estate and Rental and Leasing,53119,Lessors of Other Real Estate Property
1567,,Real Estate and Rental and Leasing,531190,Lessors of Other Real Estate Property
1568,,Real Estate and Rental and Leasing,5312,Offices of Real Estate Agents and Brokers
1569,,Real Estate and Rental and Leasing,53121,Offices of Real Estate Agents and Brokers
1570,,Real Estate and Rental and Leasing,531210,Offices of Real Estate Agents and Brokers
1571,,Real Estate and Rental and Leasing,5313,Activities Related to Real Estate
1572,,Real Estate and Rental and Leasing,53131,Real Estate Property Managers
1573,,Real Estate and Rental and Leasing,531311,Residential Property Managers
1574,,Real Estate and Rental and Leasing,531312,Nonresidential Property Managers
1575,,Real Estate and Rental and Leasing,53132,Offices of Real Estate Appraisers
1576,,Real Estate and Rental and Leasing,531320,Offices of Real Estate Appraisers
1577,,Real Estate and Rental and Leasing,53139,Other Activities Related to Real Estate
1578,,Real Estate and Rental and Leasing,531390,Other Activities Related to Real Estate
1579,,Real Estate and Rental and Leasing,532,Rental and Leasing Services
1580,,Real Estate and Rental and Leasing,5321,Automotive Equipment Rental and Leasing
1581,,Real Estate and Rental and Leasing,53211,Passenger Car Rental and Leasing
1582,,Real Estate and Rental and Leasing,532111,Passenger Car Rental
1583,,Real Estate and Rental and Leasing,532112,Passenger Car Leasing
1584,,Real Estate and Rental and Leasing,53212,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing"
1585,,Real Estate and Rental and Leasing,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing"
1586,,Real Estate and Rental and Leasing,5322,Consumer Goods Rental
1587,,Real Estate and Rental and Leasing,53221,Consumer Electronics and Appliances Rental
1588,,Real Estate and Rental and Leasing,532210,Consumer Electronics and Appliances Rental
1589,,Real Estate and Rental and Leasing,53228,Other Consumer Goods Rental
1590,,Real Estate and Rental and Leasing,532281,Formal Wear and Costume Rental
1591,,Real Estate and Rental and Leasing,532282,Video Tape and Disc Rental
1592,,Real Estate and Rental and Leasing,532283,Home Health Equipment Rental
1593,,Real Estate and Rental and Leasing,532284,Recreational Goods Rental
1594,,Real Estate and Rental and Leasing,532289,All Other Consumer Goods Rental
1595,,Real Estate and Rental and Leasing,5323,General Rental Centers
1596,,Real Estate and Rental and Leasing,53231,General Rental Centers
1597,,Real Estate and Rental and Leasing,532310,General Rental Centers
1598,,Real Estate and Rental and Leasing,5324,Commercial and Industrial Machinery and Equipment Rental and Leasing
1599,,Real Estate and Rental and Leasing,53241,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing"
1600,,Real Estate and Rental and Leasing,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing"
1601,,Real Estate and Rental and Leasing,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing"
1602,,Real Estate and Rental and Leasing,53242,Office Machinery and Equipment Rental and Leasing
1603,,Real Estate and Rental and Leasing,532420,Office Machinery and Equipment Rental and Leasing
1604,,Real Estate and Rental and Leasing,53249,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
1605,,Real Estate and Rental and Leasing,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
1606,,Real Estate and Rental and Leasing,533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
1607,,Real Estate and Rental and Leasing,5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
1608,,Real Estate and Rental and Leasing,53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
